,dimA_dark_mean_rpm,wt_dark_mean_rpm,log2_FC,-log10_pval,protein_ID,common_name,product
gene-PA14_13680,67.85267653997983,66.91024660053525,0.020178564152034027,0.14190784848131757,cds-ABJ13155.1,PA14_13680,putative short-chain dehydrogenase
gene-PA14_13690,131.62814850650432,121.94434912971342,0.11024513406799046,1.2924540829971236,cds-ABJ13154.1,PA14_13690,putative methyltransferase
gene-PA14_13710,72.8415492682463,67.32995197265242,0.11351316998109165,0.28639402023210886,cds-ABJ13153.1,PA14_13710,conserved hypothetical protein
gene-PA14_13720,286.3881701260607,303.8944535612756,-0.08559844365292375,0.3827298746353381,cds-ABJ13152.1,PA14_13720,conserved hypothetical protein
gene-PA14_13730,201.83138049954218,146.85612040725755,0.458747104690804,0.9468827440171966,cds-ABJ13151.1,narL,putative nitrate/nitrite response regulator%3B NarL
gene-PA14_13740,142.5020969112015,137.93626892894096,0.04698129966625383,0.07228428854650742,cds-ABJ13150.1,narX,putative nitrate/nitrite sensor protein%3B NarX
gene-PA14_13750,110.46899349641483,57.67938262936874,0.9375138499905661,1.0716370248983809,cds-ABJ13149.1,narK1,putative nitrite extrusion protein
gene-PA14_13770,51.94594569371989,25.595233871202662,1.0211359357587093,1.210011136615232,cds-ABJ13148.1,narK2,nitrite extrusion protein
gene-PA14_13780,47.786793216878266,30.039183117555336,0.669766358425943,2.195725453027457,cds-ABJ13147.1,narG,putative respiratory nitrate reductase alpha subun
gene-PA14_13800,15.513251258009284,12.184672177625416,0.3484336150578017,1.516246150549906,cds-ABJ13146.1,narH,respiratory nitrate reductase beta subuni
gene-PA14_13810,4.644426478165048,3.462153262006647,0.4238307570667501,1.1707598879592538,cds-ABJ13145.1,narJ,respiratory nitrate reductase delta chain
gene-PA14_13830,4.830598591764979,3.811678954880217,0.3417752828540507,0.8694070532731475,cds-ABJ13144.1,narI,respiratory nitrate reductase gamma chain
gene-PA14_13840,6.078779631128577,4.592776558008764,0.40441504456901184,0.8256436193558447,cds-ABJ13143.1,PA14_13840,putative peptidyl-prolyl cis-trans isomerase
gene-PA14_13850,4.954206520414538,3.5540133691345956,0.479204786018687,1.5589564519573407,cds-ABJ13142.1,moaA1,molybdenum cofactor biosynthesis protein A
gene-PA14_13860,6.964227802218056,7.514365823628204,-0.10968794268928185,0.28897513970013017,cds-ABJ13141.1,PA14_13860,hypothetical protein
gene-PA14_13870,6.4852704669711985,5.40605561643872,0.2625903442509453,0.4396945463904779,cds-ABJ13140.1,PA14_13870,hypothetical protein
gene-PA14_13880,0.18930618115963457,0.17158343730048264,0.1418104277346829,0.09662859153745516,cds-ABJ13139.1,PA14_13880,hypothetical protein
gene-PA14_13890,8.259590662899239,7.064963489370385,0.2253881502068763,0.2676427450696507,cds-ABJ13138.1,PA14_13890,putative integrase protein
gene-PA14_13900,7.438310020582826,6.99295276440138,0.0890731065287702,0.2603370094220848,,,
gene-PA14_13910,2.3817368628729807,1.9711058207337617,0.27300867340246615,0.4078135129006871,,,
gene-PA14_13920,1.0399526857734502,0.895228964811019,0.21618904650849516,0.11704518055982702,cds-ABJ13137.1,PA14_13920,hypothetical protein
gene-PA14_13940,42.191470108454304,47.917828472904695,-0.18361116851660378,0.3692814368720858,cds-ABJ13136.1,PA14_13940,putative S-type pyocin protein
gene-PA14_13950,41.156393417356476,44.00275246007961,-0.09647720502197833,0.11395555713454118,cds-ABJ13135.1,PA14_13950,hypothetical protein
gene-PA14_13960,0.34049342469504507,0.12726465079430885,1.4197880445059508,1.3720832466008857,cds-ABJ13134.1,PA14_13960,hypothetical protein
gene-PA14_13970,0.5749192094602894,0.6569982171564187,-0.19252990460701638,0.3113158313647868,cds-ABJ13133.1,PA14_13970,hypothetical protein
gene-PA14_13990,43.17254538652037,41.30106392654548,0.06393520651520863,0.27476759991972277,cds-ABJ13132.1,PA14_13990,putative amino acid ABC transporter
gene-PA14_14000,15.71671448548082,18.786394124119763,-0.257388506516955,0.6459163236313229,cds-ABJ13131.1,PA14_14000,conserved hypothetical protein
gene-PA14_14010,16.667122497682985,20.786690435785584,-0.31865500860650214,1.9403019188257882,cds-ABJ13130.1,PA14_14010,putative amino acid oxidase
gene-PA14_14020,21.837177654402137,25.208231878725325,-0.20710851410058992,1.1465285979276238,cds-ABJ13129.1,PA14_14020,putative ornithine cyclodeaminase
gene-PA14_14040,312.2341288981955,321.5048130145783,-0.04221209472400069,0.20699152577206834,cds-ABJ13128.1,rhl,ATP-dependent RNA helicase RhlB
gene-PA14_14060,156.40536738485756,171.17274083794098,-0.13016294819935742,0.6327644316125074,cds-ABJ13127.1,PA14_14060,putative long-chain-fatty-acid-CoA ligase
gene-PA14_14080,296.53056122190446,297.86321264780463,-0.006469155307046362,0.012082209975546859,cds-ABJ13126.1,estB,carboxylesterase
gene-PA14_14100,195.24310355353805,173.09220152871364,0.17373086173467314,0.48526277155175784,cds-ABJ13125.1,yhdW,Putative amino-acid ABC transporter binding protei
gene-PA14_14110,117.73570458293602,92.99632418969934,0.34030629788606603,1.2321474571212607,cds-ABJ13124.1,pcs,Phosphatidylserine synthase
gene-PA14_14130,87.75807390860244,77.92418014148815,0.17146078910622478,0.6003920622896236,cds-ABJ13123.1,PA14_14130,conserved hypothetical protein
gene-PA14_14140,75.99183665099936,73.05829026984189,0.056796454254152834,0.2831812224382821,cds-ABJ13122.1,PA14_14140,conserved hypothetical protein
gene-PA14_14150,38.52732057373357,34.63040768341179,0.15384247974572504,0.6081953307457925,cds-ABJ13121.1,PA14_14150,putative endonuclease domain
gene-PA14_14160,103.0767752145163,97.14159116246391,0.08555828427828756,0.32710880611948884,cds-ABJ13120.1,PA14_14160,putative acetyltransferase
gene-PA14_14170,210.31126622732418,203.1034249583512,0.050311567872979114,0.29730918257400873,cds-ABJ13119.1,PA14_14170,putative glutathione S-transferase
gene-PA14_14200,68.72260582741622,62.41411995064828,0.13891229255538978,0.9495344545921138,cds-ABJ13118.1,PA14_14200,putative membrane protein
gene-PA14_14210,53.1137808624344,58.641862917201365,-0.14284470253821233,0.5032587518457914,cds-ABJ13117.1,PA14_14210,hypothetical protein
gene-PA14_14220,99.31116429472159,95.62460751318747,0.054573988984604645,0.4930765011078288,cds-ABJ13116.1,PA14_14220,putative nucleoid-associated protein
gene-PA14_14230,172.76182517723382,171.57612731811943,0.009935629574997516,0.016938286251110494,cds-ABJ13115.1,PA14_14230,putative periplasmic transport protein
gene-PA14_14250,47.670700834170844,53.51989590713479,-0.1669724712551812,0.8068034060202258,cds-ABJ13114.1,PA14_14250,conserved hypothetical protein
gene-PA14_14270,159.8368063474716,131.20530616358076,0.28477359432739535,0.6930739662344084,cds-ABJ13113.1,PA14_14270,putative hydrolase%2C isochorismatase family
gene-PA14_14280,11.31934815026576,11.408392707945188,-0.011304668467685611,0.03269625308160846,cds-ABJ13112.1,PA14_14280,putative transcriptional regulator%2C LysR family
gene-PA14_14290,46.09390615387832,43.945942668665445,0.06884605621520444,0.21892459707275083,cds-ABJ13111.1,PA14_14290,conserved hypothetical protein
gene-PA14_14300,6.4118983980476365,6.709295548819678,-0.06540972175453837,0.17731512768828384,cds-ABJ13110.1,PA14_14300,putative zinc-binding oxidoreductase
gene-PA14_14310,9.719782933466972,12.112496981496392,-0.3175002762124623,0.8997711510189238,cds-ABJ13109.1,PA14_14310,putative transcriptional regulator
gene-PA14_14320,17.526883005313696,13.820170565129752,0.34279400544714955,0.70837843353047,cds-ABJ13108.1,PA14_14320,conserved hypothetical protein
gene-PA14_14330,4.376428604448722,4.08368546705644,0.09988225977197003,0.23808755387423594,cds-ABJ13107.1,PA14_14330,probable chaperone
gene-PA14_14340,32.563313244458776,26.207723307002485,0.31325545661524257,0.6988208886221736,cds-ABJ13106.1,ybiN,conserved hypothetical protein
gene-PA14_14360,191.75134937870746,155.07619459602472,0.3062594899597286,0.7767846451987822,cds-ABJ13105.1,PA14_14360,putative sodium/sulphate transporter
gene-PA14_14370,76.97139048597502,86.77997028037068,-0.17303978015701854,0.9315719054158537,cds-ABJ13104.1,PA14_14370,putative ABC-transporter ATP-binding component
gene-PA14_14380,51.43186634340435,57.97552123648685,-0.17278137577688094,0.5796826050574891,cds-ABJ13103.1,PA14_14380,putative transmembrane component of ABC transporte
gene-PA14_14390,376.3868862123425,441.9478321470031,-0.23165971864096785,2.0264901694389175,cds-ABJ13102.1,PA14_14390,putative ABC-type transport protein%2C periplasmic c
gene-PA14_14400,0.931987430131399,1.0964802896256056,-0.23449724234573519,0.2057317080010026,cds-ABJ13101.1,PA14_14400,hypothetical protein
gene-PA14_14420,15.678292154768195,14.214025011589884,0.1414532618453214,0.3229310400225933,cds-ABJ13100.1,PA14_14420,hypothetical protein
gene-PA14_14430,9.8590759342965,8.203204742323749,0.2652647662583583,0.6786750174859081,cds-ABJ13099.1,PA14_14430,hypothetical protein
gene-PA14_14440,619.1929709578884,718.7600690820922,-0.2151211672341258,1.8574804137271042,cds-ABJ13098.1,valS,valyl-tRNA synthetase
gene-PA14_14450,34.83881606951923,33.62545122187384,0.05114196862916796,0.19817193146888218,cds-ABJ13097.1,PA14_14450,conserved hypothetical protein
gene-PA14_14460,40.25327657299008,39.914351214083894,0.01219866045581249,0.059100469743688405,cds-ABJ13096.1,holC,DNA polymerase holoenzyme chi subunit
gene-PA14_14470,388.46765320169,454.20663743014507,-0.2255543143330218,1.8738174277211952,cds-ABJ13095.1,pepA,leucine aminopeptidase
gene-PA14_14480,35.37490510995139,33.12350170582807,0.09487107746387889,0.2135221687260115,cds-ABJ13094.1,PA14_14480,putative transcriptional regulator
gene-PA14_14490,13.447334864614641,12.856284052602618,0.06484655751095139,0.38728677090134983,cds-ABJ13093.1,PA14_14490,putative hydrolase
gene-PA14_14500,69.28329350851008,61.63448107228374,0.16876982565489188,0.4238987869055195,cds-ABJ13092.1,yjgP,putative permease
gene-PA14_14510,87.62934072018795,88.43940391676993,-0.013275296438452634,0.05335599858020463,cds-ABJ13091.1,yjgQ,putative permease
gene-PA14_14520,10.891668562980447,11.191914515732506,-0.03923185823934588,0.06111330593654339,cds-ABJ13090.1,PA14_14520,putative membrane protein
gene-PA14_14530,43.00602513659726,39.110161484944875,0.13699529899729843,0.708533178844732,cds-ABJ13089.1,PA14_14530,putative membrane protein
gene-PA14_14540,4.210094255983414,6.602671666860876,-0.6491972485775361,0.49190194329109654,cds-ABJ13088.1,PA14_14540,hypothetical protein
gene-PA14_14550,127.44277338035336,146.62653243338823,-0.20229661692111858,0.18448643714553462,cds-ABJ13087.1,PA14_14550,hypothetical protein
gene-PA14_14560,0.7819558410011732,0.7033076731904507,0.15293097221008597,0.21858872342036567,cds-ABJ13086.1,PA14_14560,hypothetical protein
gene-PA14_14570,0.38816718043080045,0.4911886771794787,-0.33959837657654357,0.2872824789454067,,,
gene-PA14_14590,39.150310025273825,43.07257664256256,-0.1377458941345713,0.5730652694251555,cds-ABJ13085.1,queA,S-adenosylmethionine:tRNA ribosyltransferase-isomerase
gene-PA14_14600,53.03430821756115,58.883592299684075,-0.15093973566657679,0.3026089550040432,cds-ABJ13084.1,tgt,queuine tRNA-ribosyltransferase
gene-PA14_14610,85.25804669514113,89.84280157008386,-0.0755669123532714,0.2399308654475394,cds-ABJ13083.1,yajC,putative preprotein translocase
gene-PA14_14630,477.50050857088445,550.6841329931841,-0.2057227702131195,0.9390323838896929,cds-ABJ13082.1,secD,protein-export membrane protein SecD
gene-PA14_14650,292.5745427766238,317.776938869537,-0.11921018694780436,0.4067460914563358,cds-ABJ13081.1,secF,protein-export membrane protein SecF
gene-PA14_14660,240.35349783798316,232.44557162115288,0.0482648578312713,0.07428376808042562,cds-ABJ13080.1,ycfJ,putative outer membrane protein
gene-PA14_14680,73.33730208323844,75.94658434892138,-0.05043788770753244,0.10053541647681512,cds-ABJ13079.1,suhB,extragenic suppressor protein SuhB
gene-PA14_14690,73.2148883490106,65.21349140345986,0.16696658905689507,0.4360289415880634,cds-ABJ13078.1,PA14_14690,putative rRNA methylase
gene-PA14_14700,129.02827018411156,132.73676377472736,-0.04088080966049299,0.17301341406235093,cds-ABJ13077.1,cysE,serine O-acetyltransferase
gene-PA14_14710,217.96797759946466,124.94666523583226,0.8028037973568025,0.36228041954452256,cds-ABJ13076.1,PA14_14710,putative Rrf2 family protein
gene-PA14_14730,572.3845988058199,513.1863349261927,0.15750209859199274,0.19060749640684324,cds-ABJ13075.1,iscS,cysteine desulfurase
gene-PA14_14740,203.57001590411673,198.52162791701258,0.03622889024280708,0.08683586733309627,cds-ABJ13074.1,iscU,putative iron-binding protein IscU
gene-PA14_14750,171.39432886572354,152.66138797905015,0.1669841596691151,0.45019491997342254,cds-ABJ13073.1,icsA,putative iron-binding protein IscA
gene-PA14_14770,116.28455890090584,109.34769257394923,0.08873675998702117,0.14684247209951776,cds-ABJ13072.1,hscB,heat shock protein HscB
gene-PA14_14780,231.47655978635598,207.86203346093362,0.15523983700662142,0.2760566937959121,cds-ABJ13071.1,hscA,heat shock protein HscA
gene-PA14_14800,52.836665352041756,51.59721286695936,0.034246279356701555,0.05126137340321847,cds-ABJ13070.1,fdx2,ferredoxin (2Fe-2S)
gene-PA14_14810,50.251737833080945,49.84066900742678,0.011850055309625998,0.019856822890211033,cds-ABJ13069.1,PA14_14810,conserved hypothetical protein
gene-PA14_14820,278.646486464343,329.92322204934317,-0.24369436435739186,1.4422991863146704,cds-ABJ13068.1,ndk,nucleoside diphosphate kinase
gene-PA14_14830,299.58320492789375,284.2862243375455,0.07561255420061483,0.4139700985844892,cds-ABJ13067.1,PA14_14830,putative Fe-S-cluster redox enzyme
gene-PA14_14850,107.92109202663387,110.9396406307764,-0.03979810511934215,0.11154250464800182,cds-ABJ13066.1,pilF,type 4 fimbrial biogenesis protein PilF
gene-PA14_14860,173.12710001444785,202.71212712630052,-0.22760082747690616,0.9845354562366567,cds-ABJ13065.1,PA14_14860,conserved hypothetical protein
gene-PA14_14880,243.25139166365105,246.04172203833446,-0.01645491957796775,0.07855787157680859,cds-ABJ13064.1,gcpE,putative isoprenoid biosynthetic protein
gene-PA14_14890,335.6943303340234,327.06321441770064,0.037578665733931246,0.14436349726813488,cds-ABJ13063.1,hisS,histidyl-tRNA synthetase
gene-PA14_14900,289.03278874827635,309.52710569914944,-0.09883258768564625,0.5546461987525834,cds-ABJ13062.1,PA14_14900,conserved hypothetical protein
gene-PA14_14910,544.1182027056269,532.9382986711458,0.029951578914426732,0.11051361849618495,cds-ABJ13061.1,PA14_14910,conserved hypothetical protein
gene-PA14_14930,335.91381822161094,335.0402779340375,0.0037565996135949828,0.008811552465598246,cds-ABJ13060.1,engA,putative GTP-binding protein EngA
gene-PA14_14940,148.6386020614263,164.4255753097052,-0.1456258787755984,1.6814498860704947,cds-ABJ13059.1,ybdL,putative aminotransferase
gene-PA14_14960,110.81469890230629,117.73512197897168,-0.08739550036524496,0.31888575009901754,cds-ABJ13058.1,yafV,putative amidohydrolase
gene-PA14_14975,113.85015923983474,114.2968300377667,-0.005649082328875591,0.03272290402825956,cds-ABJ15677.1,PA14_14975,hypothetical protein
gene-PA14_14990,163.52639376192263,186.24764659472226,-0.1876986840594068,0.6551455908884947,cds-ABJ13057.1,mocA,putative oxidoreductase
gene-PA14_15000,25.48858673313514,25.739477747322116,-0.014131398694204413,0.02711235010898338,cds-ABJ13056.1,PA14_15000,hypothetical protein
gene-PA14_15020,18.11327026882451,20.20643662762353,-0.15776787705776682,0.9473344811756822,cds-ABJ13055.1,PA14_15020,hypothetical protein
gene-PA14_15030,391.9342649507145,399.2751318419223,-0.02677151251917435,0.27099465238023296,cds-ABJ13054.1,leuA,2-isopropylmalate synthase
gene-PA14_15050,79.46114480135081,80.70604148899406,-0.02242709589263087,0.07877243393995605,cds-ABJ13053.1,PA14_15050,conserved hypothetical protein
gene-PA14_15070,866.2941708027225,1005.0137711312273,-0.21428635503836954,0.6544950457714938,cds-ABJ13052.1,oprC,outer membrane copper receptor OprC
gene-PA14_15080,225.50104225358416,236.03701550965044,-0.06587902005354777,0.6151482709153041,cds-ABJ13051.1,PA14_15080,putative iron-regulated membrane protein
gene-PA14_15090,41.26245385601612,40.30141896489982,0.03399898401808143,0.0628612737000982,cds-ABJ13050.1,PA14_15090,hypothetical protein
gene-PA14_15100,52.08757814489656,50.5308879726068,0.04377382602041929,0.23398304480215054,cds-ABJ13049.1,PA14_15100,putative peptidase
gene-PA14_15110,126.95109137524751,161.46212176184673,-0.3469229552181748,1.3762432986334336,cds-ABJ13048.1,PA14_15110,conserved hypothetical protein
gene-PA14_15120,272.4979300977702,329.9065169742366,-0.27581200508142684,0.3999657966096254,cds-ABJ13047.1,PA14_15120,putative membrane or periplasmic protein
gene-PA14_15130,174.6365965775874,190.73080734532138,-0.1271819700843516,0.18605612049202744,cds-ABJ13046.1,PA14_15130,conserved hypothetical protein
gene-PA14_15140,3.7255848780162015,4.672333710447003,-0.3266763085875882,1.5136973580382782,cds-ABJ13045.1,PA14_15140,conserved hypothetical protein
gene-PA14_15150,23.691838919541464,21.551218597951788,0.13662072856949295,0.47006068743005053,cds-ABJ13044.1,PA14_15150,putative AraC-like transcriptional regulator
gene-PA14_15160,11.45019896167223,15.142440204364844,-0.40322501627034874,2.0837306677443697,cds-ABJ13043.1,PA14_15160,conserved hypothetical protein
gene-PA14_15180,14.443386164284012,18.777945788920174,-0.3786302119917269,2.1579057770866124,cds-ABJ13042.1,PA14_15180,putative ABC transport system%2C membrane protein
gene-PA14_15190,4.566352698259956,5.291388480382074,-0.21260400162011883,0.7283426065834043,cds-ABJ13041.1,PA14_15190,putative TRAP-type C4-dicarboxylate transport protein
gene-PA14_15200,39.29715276005681,60.35397345794985,-0.6190239552429077,1.8511850572700124,cds-ABJ13040.1,PA14_15200,putative TRAP-type C4-dicarboxylate transport
