,dimA_light_mean_rpm,wt_light_mean_rpm,log2_FC,-log10_pval,protein_ID,common_name,product
gene-PA14_12230,594.8900119514248,560.3202473091342,0.08637133011954529,0.5920662889427294,cds-ABJ13262.1,leuS,leucyl-tRNA synthetase
gene-PA14_12260,82.37301508169867,65.41870665123015,0.33246855162373956,0.7698312422088791,cds-ABJ13261.1,PA14_12260,conserved hypothetical protein
gene-PA14_12270,40.642065082050614,37.18621098033816,0.12820594918279477,0.5459549372075965,cds-ABJ13260.1,PA14_12270,conserved hypothetical protein
gene-PA14_12280,118.76170703619685,111.47883550940388,0.09129989655693661,0.25373178417148934,cds-ABJ13259.1,cutE,apolipoprotein N-acyltransferase
gene-PA14_12300,123.48517466556507,98.16385828730772,0.33107398095336066,1.7244805466826485,cds-ABJ13258.1,PA14_12300,Putative Mg2+ and Co2+ transporter CorC
gene-PA14_12310,69.72594900229242,60.83860367001762,0.1967086184999609,2.167642282882022,cds-ABJ13257.1,PA14_12310,conserved hypothetical protein
gene-PA14_12330,225.72583100438578,198.64984718113894,0.1843438381946861,1.2928387864051554,cds-ABJ13256.1,PA14_12330,PhoH family protein
gene-PA14_12350,132.68659089252128,136.30527413345814,-0.038818804237705985,0.1412765704544594,cds-ABJ13255.1,orf2,conserved hypothetical protein
gene-PA14_12360,26.132515034284463,27.419075896560845,-0.06933396598425244,0.12621232968441246,cds-ABJ13254.1,PA14_12360,conserved hypothetical protein
gene-PA14_12370,130.86451521022332,93.466603423649,0.48555107409746395,2.6584097770402937,cds-ABJ13253.1,PA14_12370,hypothetical protein
gene-PA14_12390,237.21346540472067,234.77587366012543,0.014901746595621913,0.0647174497675192,cds-ABJ13252.1,hemL,glutamate 1-semialdehyde 2%2C1-aminomutase
gene-PA14_12400,38.8651547400954,34.360548583841606,0.17772418215231736,0.3201812882431674,cds-ABJ13251.1,thiE,thiamin-phosphate pyrophosphorylase
gene-PA14_12410,106.21664698736117,88.96935516679707,0.25562948718113265,0.4805551092459078,cds-ABJ13250.1,thiD,phosphomethylpyrimidine kinase
gene-PA14_12420,55.493581170734835,30.65160085309628,0.8563584483587068,4.022136012540323,,,
gene-PA14_12430,40.443229267728974,26.299996507680884,0.6208355567236823,1.9582374392572404,,,
gene-PA14_12440,17.563489813664408,9.319727447756456,0.9142197421385658,2.367588293078889,cds-ABJ13249.1,PA14_12440,possible transcriptional regulator acrR family
gene-PA14_12450,76.86186399940122,47.99331661661878,0.6794344301454288,3.0221363489963275,cds-ABJ13248.1,PA14_12450,possible acyl-CoA dehydrogenase
gene-PA14_12470,17.42840034299652,10.162568478637944,0.778174986276979,0.9536323626141996,cds-ABJ13247.1,PA14_12470,conserved hypothetical protein
gene-PA14_12490,324.6280717179261,302.01285488295247,0.10417780181553489,0.36092708036887,cds-ABJ13246.1,PA14_12490,AMP nucleosidase
gene-PA14_12530,83.04019516201454,59.44653760896576,0.4822170384507046,1.5628669866940599,cds-ABJ13245.1,PA14_12530,conserved hypothetical protein
gene-PA14_12540,22.266950073814737,23.852044022977804,-0.09920893315480848,0.21502678772188574,cds-ABJ13244.1,PA14_12540,possible pseudouridylate synthase
gene-PA14_12550,24.935703928659677,28.63288577232535,-0.19946013709788327,0.5677374979144602,cds-ABJ13243.1,PA14_12550,hypothetical protein
gene-PA14_12560,78.24376696196016,66.54454021306337,0.2336555215245777,1.0408948185966798,cds-ABJ13242.1,PA14_12560,conserved hypothetical protein
gene-PA14_12570,31.831058812090465,33.69993335919707,-0.0823105874868528,0.41036704120909373,cds-ABJ13241.1,PA14_12570,probable AsnC-family transcriptional regulator
gene-PA14_12590,10.254751313187102,8.320387930230881,0.3015697518054011,0.8865141778849438,cds-ABJ13240.1,PA14_12590,hypothetical protein
gene-PA14_12610,36.65618894871205,32.846276965175726,0.15832693840302914,1.546913658852619,cds-ABJ13239.1,cepA,probable cation efflux family protein
gene-PA14_12620,71.93648861003203,115.35810439696938,-0.6813237055168783,3.0322850802864267,cds-ABJ13238.1,PA14_12620,hypothetical protein
gene-PA14_12630,139.7667846901328,117.13926425968778,0.25479680623915485,1.5570270995550601,cds-ABJ13237.1,PA14_12630,putative ATP-dependent helicase
gene-PA14_12640,6.130704220297578,5.702628144388524,0.10442581231528,0.17430978326015692,cds-ABJ13236.1,PA14_12640,hypothetical protein
gene-PA14_12650,12.028632157626705,7.616020130167619,0.6593632822880734,1.7181670810017413,cds-ABJ13235.1,PA14_12650,hypothetical protein
gene-PA14_12670,43.592911282987416,40.74969180130808,0.09730440317770857,0.32554899333581494,cds-ABJ13234.1,PA14_12670,possible nuclease or phosphatase
gene-PA14_12680,65.96697736646657,37.3416161156624,0.8209596060258743,1.954885955762563,cds-ABJ13233.1,PA14_12680,possible short-chain dehydrogenase
gene-PA14_12690,56.40008815569445,43.069255447455646,0.3890390209886955,1.1869970096723526,cds-ABJ13232.1,PA14_12690,possible glyoxalase
gene-PA14_12700,25.38640829777653,24.235805990858385,0.06691622869117284,0.25042186060504457,cds-ABJ13231.1,PA14_12700,conserved hypothetical protein
gene-PA14_12710,11.11268730660286,11.38244325098404,-0.03460252528384129,0.08118611034698314,cds-ABJ13230.1,PA14_12710,possible Coenzyme F420-dependent N5%2CN10-methylene tetrahydromethanopterin reductase
gene-PA14_12730,14.87268999746511,13.571512746752846,0.13208405371846138,0.23734406839130578,cds-ABJ13229.1,PA14_12730,possible isochorismatase family protein
gene-PA14_12740,46.307487503877205,96.43162491550099,-1.0582608482363425,3.021236822315085,cds-ABJ13228.1,PA14_12740,conserved hypothetical protein
gene-PA14_12750,33.6070128728926,40.4033586166507,-0.26571289730699443,0.8955408624514125,cds-ABJ13227.1,PA14_12750,conserved hypothetical protein
gene-PA14_12760,102.3527247491191,106.12079954291126,-0.05215794044275578,0.24943807603904786,cds-ABJ13226.1,PA14_12760,probable ATP-dependent RNA helicase
gene-PA14_12770,40.89916448709376,40.125819570590814,0.0275405104796576,0.06373226689625473,cds-ABJ13225.1,PA14_12770,conserved hypothetical protein
gene-PA14_12780,66.66799192953262,55.89762111678298,0.2542073798315593,1.5274529516250457,cds-ABJ13224.1,PA14_12780,probable two-component response regulator
gene-PA14_12810,17.91138793669055,17.041893878544254,0.07179145563816695,0.14659762062768733,cds-ABJ13223.1,PA14_12810,probable two-component response regulator
gene-PA14_12820,16.827749173839454,13.342062162910791,0.33486051378803766,0.6305996442846462,cds-ABJ13222.1,PA14_12820,probable two-component sensor
gene-PA14_12840,207.17347541911158,182.71458407615123,0.18124751104445364,0.4228972450409659,cds-ABJ13221.1,PA14_12840,possible acetyltransferase%2C GNAT family
gene-PA14_12850,87.0974957464825,78.82431504687186,0.14399050722647735,0.8723462865601621,cds-ABJ13220.1,PA14_12850,probable acetyltransferase
gene-PA14_12860,149.38840210892025,125.2908238114348,0.2537873877430522,0.9143357317383668,cds-ABJ13219.1,PA14_12860,conserved hypothetical protein
gene-PA14_12870,58.244702799734846,48.63341173111312,0.26017903524906305,1.6530494059421459,cds-ABJ13218.1,tesB,TesB%2C acyl-CoA thioesterase II
gene-PA14_12890,21.030491117370858,16.59250769999227,0.34195056690639286,2.9992873320009252,cds-ABJ13217.1,PA14_12890,possible phosphatase/hydrolase
gene-PA14_12900,318.87110005545736,369.06150708620083,-0.21088792300785247,1.0551924695335926,cds-ABJ13216.1,PA14_12900,histone-like protein HU form N
gene-PA14_12910,4.015855434838999,3.174132213802457,0.339344953834519,0.9420042290190144,cds-ABJ13215.1,PA14_12910,hypothetical protein
gene-PA14_12920,8.627193305340063,8.780337166117912,-0.025385053541082597,0.08534822463970035,cds-ABJ13214.1,PA14_12920,probable ABC-type taurine transporter%2C periplasmic component
gene-PA14_12940,2.613636584881838,2.744578801459871,-0.07052616381840651,0.11952813855882065,cds-ABJ13213.1,PA14_12940,probable ATP-binding component of ABC taurine tran
gene-PA14_12960,2.167589470965588,2.4957121308978327,-0.20335984535991938,0.37369686502241595,cds-ABJ13212.1,PA14_12960,probable permease of ABC taurine transporter
gene-PA14_12970,3.3631898785034124,3.0005208402257035,0.164617196119996,0.2931703057699518,cds-ABJ13211.1,tauD,TauD
gene-PA14_12980,360.3558702774222,375.9463737736232,-0.06110453817901477,0.14988294894492182,cds-ABJ13210.1,PA14_12980,possible membrane protein
gene-PA14_12990,171.0010032877212,158.54261298473966,0.10913412937332045,0.302732386995001,cds-ABJ13209.1,PA14_12990,probable choline transporter
gene-PA14_13000,21.470836400947196,23.420791262607224,-0.12541141547550955,0.09485686984865885,cds-ABJ13208.1,PA14_13000,probable transcriptional regulator
gene-PA14_13010,50.81623426450118,61.162581033307696,-0.2673598125857804,0.25762314693745264,cds-ABJ13207.1,PA14_13010,conserved hypothetical protein
gene-PA14_13030,561.7264085869933,673.1736824057833,-0.26111114487919684,0.5459717523527048,cds-ABJ13206.1,cioA,CioA%2C cyanide insensitive terminal oxidase
gene-PA14_13040,379.2932064814163,433.406285942505,-0.19240654527427972,0.41229896093065993,cds-ABJ13205.1,cioB,CioB%2C cyanide insensitive terminal oxidase
gene-PA14_13050,43.62441574805226,47.41498777704954,-0.12020734989099922,0.17545851369495874,cds-ABJ13204.1,PA14_13050,hypothetical protein
gene-PA14_13060,9.749897554826124,8.25531233011105,0.24006421663895566,0.922566792757202,cds-ABJ13203.1,PA14_13060,probable AraC-type transcriptional regulator
gene-PA14_13070,5.115403128214529,4.915553095923596,0.05749416231672193,0.08446134856886639,cds-ABJ13202.1,PA14_13070,probable MFS transporter
gene-PA14_13090,133.14272800552985,133.12098110308685,0.00023566221691720236,0.0006399601616374348,cds-ABJ13201.1,PA14_13090,probable 3-ketoacyl-CoA thiolase
gene-PA14_13110,309.31928849534864,312.313311061889,-0.013897259859927447,0.04161682310136336,cds-ABJ13200.1,PA14_13110,probable medium-chain acyl-CoA ligase
gene-PA14_13130,439.3757620380356,406.6888182066875,0.11152996105220545,0.911003295707015,cds-ABJ13199.1,PA14_13130,hypothetical protein
gene-PA14_13140,350.07266485270026,340.4743723262064,0.04010820431174938,0.10723693082108927,cds-ABJ13198.1,PA14_13140,conserved hypothetical protein
gene-PA14_13150,306.63902712989096,261.39109354167994,0.2303313400968714,1.3634838338801387,cds-ABJ13197.1,PA14_13150,putative transcriptional regulator
gene-PA14_13170,226.65879718592046,174.70750299572762,0.37558058607853695,1.445425331174499,cds-ABJ13196.1,PA14_13170,probable metal transporting P-type ATPase
gene-PA14_13190,597.4445497634114,407.9717346112534,0.5503356156806438,1.3713810993378601,cds-ABJ13195.1,PA14_13190,conserved hypothetical protein
gene-PA14_13200,57.790167337873754,41.29366899137555,0.4849034214261576,1.1479796927170984,cds-ABJ13194.1,PA14_13200,conserved hypothetical protein
gene-PA14_13210,16.785553979957218,10.392006229797282,0.6917458628143042,1.037122485922572,cds-ABJ13193.1,PA14_13210,hypothetical protein
gene-PA14_13220,5.94983565901597,4.369185156656162,0.44548542870004604,0.8696490692204172,cds-ABJ13192.1,PA14_13220,possible protein-tyrosine-phosphatase
gene-PA14_13230,31.85637643847403,30.837366588474566,0.04690260271467009,0.08646761360235138,cds-ABJ13191.1,moaC,probable Molybdenum cofactor biosynthesis protein
gene-PA14_13240,35.144546171302856,32.27780428701291,0.1227583772189087,0.508914885769042,cds-ABJ13190.1,moaD,molybdopterin converting factor%2C small subunit
gene-PA14_13250,25.793389153932225,20.70935710389172,0.3167185598094807,1.1242569905871427,cds-ABJ13189.1,moaE,molybdopterin converting factor%2C large subunit
gene-PA14_13260,7.836756041834415,5.767692502242542,0.442262225628348,1.1907858426292295,cds-ABJ13188.1,moaB1,MoaB1
gene-PA14_13280,2.5075581715799022,1.6261211572562686,0.6248478981349926,1.5409401700267016,cds-ABJ13187.1,moeA1,MoeA1%2C Molybdopterin biosynthesis enzyme
gene-PA14_13290,100.97604925990238,55.3436542487516,0.8675233068596254,1.0295601711020932,cds-ABJ13186.1,PA14_13290,putative protease
gene-PA14_13300,85.30474878118895,47.60398569477196,0.84154366426013,0.7674103755947189,cds-ABJ13185.1,PA14_13300,putative peptidase
gene-PA14_13320,48.828831528567214,26.627846078141022,0.8747974798356302,0.8516112290137529,cds-ABJ13184.1,PA14_13320,Putative lipid carrier protein
gene-PA14_13330,12.066188668686593,8.453634904010391,0.5133262491209376,1.1441727612252504,cds-ABJ13183.1,PA14_13330,putative phosphatase or phosphodiesterase
gene-PA14_13340,32.05325129471229,29.695612470154895,0.11022090845137675,0.5862696454504542,cds-ABJ13182.1,PA14_13340,predicted extracellular nuclease
gene-PA14_13350,445.37315069839946,356.97714151913806,0.3191828901424498,1.5381526747326373,cds-ABJ13181.1,PA14_13350,hypothetical protein
gene-PA14_13360,251.58825918190095,179.75930167348102,0.4849981689377643,1.7114956007607174,cds-ABJ13180.1,PA14_13360,hypothetical protein
gene-PA14_13370,113.20222421649892,90.00205132407704,0.330872510502761,1.0334282465242397,cds-ABJ13179.1,PA14_13370,hypothetical protein
gene-PA14_13380,172.7062202721368,143.01404628824142,0.2721631918214009,1.1349266222612686,cds-ABJ13178.1,PA14_13380,hypothetical protein
gene-PA14_13390,161.58979845719048,129.17772535948328,0.32297879480973185,1.2603267479608227,cds-ABJ13177.1,PA14_13390,conserved hypothetical protein
gene-PA14_13410,157.2298823030986,199.12683614476376,-0.34081222680278095,2.897741528297396,cds-ABJ13176.1,PA14_13410,peptide chain release factor 3
gene-PA14_13420,42.68616845347217,105.20061641643389,-1.3013025486096728,4.85286218586183,cds-ABJ13175.1,PA14_13420,conserved hypothetical protein
gene-PA14_13430,27.974968082410026,39.84917547693859,-0.5104133628141205,1.7031396166553876,cds-ABJ13174.1,fecA,Fe(III) dicitrate transport protein FecA
gene-PA14_13450,2.1319065811309286,2.9579435787335115,-0.47244999790329145,0.8113187527688296,cds-ABJ13173.1,fecR,putative transmembrane sensor protein%2C FecR
gene-PA14_13460,5.233405665370604,5.102038780242956,0.03667621659675051,0.07236298049470745,cds-ABJ13172.1,fecI,putative RNA polymerase sigma-70 factor%2C ECF subfa
gene-PA14_13470,24.10710010875566,21.24982580443715,0.18200708851097205,0.8858596069681106,cds-ABJ13171.1,PA14_13470,putative transcriptional regulator%2C AraC family
gene-PA14_13490,9.321211350602544,9.164766153980025,0.024419380278122974,0.0445224518782319,cds-ABJ13170.1,PA14_13490,putative membrane protein
gene-PA14_13500,80.60274155482995,78.46767036089265,0.03873054097500457,0.13536081735625335,cds-ABJ13169.1,PA14_13500,putative D-isomer specific 2-hydroxyacid dehydroge
gene-PA14_13510,44.803514880543425,35.73498845681181,0.3262745817335203,1.6011869235113496,cds-ABJ13168.1,PA14_13510,putative transcriptional regulator%2C LysR family
gene-PA14_13520,14.056787456570092,12.061236736267439,0.22088904371779602,0.933579909054082,cds-ABJ13167.1,PA14_13520,putative outer membrane protein
gene-PA14_13530,9.774695589597366,6.630785478518941,0.5598718760029354,1.0016822687121842,cds-ABJ13166.1,PA14_13530,putative outer membrane protein
gene-PA14_13560,4.667922444965598,5.345422797848457,-0.19552340599927182,0.3930080916720128,cds-ABJ13165.1,PA14_13560,putative fusaric acid resistance protein
gene-PA14_13580,222.08116801644806,577.6569593561011,-1.3791259374785407,2.0420161873823943,cds-ABJ13164.1,PA14_13580,putative ABC-type proline/glycine betaine transpor
gene-PA14_13590,90.91382518822901,183.82733475154387,-1.0157796894218594,1.9518766012412314,cds-ABJ13163.1,PA14_13590,putative permease of ABC-type transporter
gene-PA14_13600,154.79767971987462,281.5183026618128,-0.8628448669794236,1.4737384782044893,cds-ABJ13162.1,PA14_13600,putative binding protein component of ABC transpor
gene-PA14_13610,86.22556721995801,120.55690440594446,-0.48352665050894184,0.7242291806012713,cds-ABJ13161.1,PA14_13610,putative permease component of an ABC-type transpo
gene-PA14_13620,53.20817570746394,58.101487246684684,-0.12692714932670118,0.3626375710063024,cds-ABJ13160.1,nhaP,Na+/H+ antiporter NhaP
gene-PA14_13630,17.447266047550922,29.376222362229257,-0.7516478417659688,3.3037492810557216,cds-ABJ13159.1,PA14_13630,hypothetical protein
gene-PA14_13650,54.90437059723542,60.06313655844508,-0.1295588142878702,0.5403446913467709,cds-ABJ13158.1,PA14_13650,putative sugar phosphatase
gene-PA14_13660,1.9542122907056525,1.2170514160523647,0.6831963366105274,0.9398756685401006,cds-ABJ13157.1,PA14_13660,putative protein phosphatase
gene-PA14_13670,10.433003920562498,6.8660963952572205,0.6035924687399775,1.6739882295533528,cds-ABJ13156.1,PA14_13670,hypothetical protein
gene-PA14_13680,55.62752838565165,42.42098015865389,0.39102103700363927,1.2657349217870335,cds-ABJ13155.1,PA14_13680,putative short-chain dehydrogenase
gene-PA14_13690,93.87438025927389,68.18029943859675,0.46137653300546194,1.482654912604548,cds-ABJ13154.1,PA14_13690,putative methyltransferase
gene-PA14_13710,55.12460817578826,41.13779074490309,0.4222321634949397,1.8391262912184414,cds-ABJ13153.1,PA14_13710,conserved hypothetical protein
gene-PA14_13720,189.33999364378792,100.68115150281683,0.9111855456433263,1.4497745775936322,cds-ABJ13152.1,PA14_13720,conserved hypothetical protein
gene-PA14_13730,86.66934728963355,36.56358982397412,1.2451140801144374,2.889500667886522,cds-ABJ13151.1,narL,putative nitrate/nitrite response regulator%3B NarL
gene-PA14_13740,85.56753383423074,50.61754468504146,0.7574259634214506,1.8649996076004853,cds-ABJ13150.1,narX,putative nitrate/nitrite sensor protein%3B NarX
gene-PA14_13750,5.797094080380533,2.080797576624427,1.4781925348611744,1.0796271514618598,cds-ABJ13149.1,narK1,putative nitrite extrusion protein
gene-PA14_13770,2.293152867149091,2.2607280570581723,0.020545055897869105,0.015153340916287885,cds-ABJ13148.1,narK2,nitrite extrusion protein
gene-PA14_13780,18.071666758605677,11.810317393858094,0.613681765673367,0.8763223591687416,cds-ABJ13147.1,narG,putative respiratory nitrate reductase alpha subun
gene-PA14_13800,11.485868851027439,8.30973722194746,0.466985153263383,0.5734611068999127,cds-ABJ13146.1,narH,respiratory nitrate reductase beta subuni
