,dimA_light_mean_rpm,dimA_dark_mean_rpm,log2_FC,-log10_pval,protein_ID,common_name,product
gene-PA14_23000,138.67504622498504,60.42044928127285,1.1985993669504875,1.2217075643424238,cds-ABJ12413.1,gltG,putative permease of ABC sugar transporter
gene-PA14_23010,538.0749114995759,263.00782445894805,1.0327013158010732,0.9839888880552469,cds-ABJ12412.1,gltK,putative ATP-binding component of ABC transporter
gene-PA14_23030,660.8323199837783,324.3186814996272,1.0268721153034672,1.1647897694694669,cds-ABJ12411.1,oprB,glucose/carbohydrate outer membrane porin OprB precursor
gene-PA14_23050,146.6930966270952,132.8906324008985,0.14256156659871788,0.5511213715776081,cds-ABJ12410.1,PA14_23050,putative aldose 1-epimerase
gene-PA14_23060,41.74182759546023,41.153301104723944,0.020485606210101072,0.06514817433857323,cds-ABJ12409.1,hexR,putative transcriptional regulator%2C RpiR family
gene-PA14_23070,204.9135493536428,144.16718966595025,0.5072725111246491,0.5924182421251928,cds-ABJ12408.1,zwf,glucose-6-phosphate 1-dehydrogenase
gene-PA14_23080,57.332131552041936,49.6418174406993,0.2077879764566121,0.1500334007176657,cds-ABJ12407.1,pgl,6-phosphogluconolactonase
gene-PA14_23090,49.43054539626027,44.5882156781274,0.1487403520508698,0.09691557082067002,cds-ABJ12406.1,edaA,2-keto-3-deoxy-6-phosphogluconate aldolase
gene-PA14_23100,34.88592058346094,42.005964245210805,-0.26794926824178256,0.774742493728772,cds-ABJ12405.1,mutT,putative 7%2C8-dihydro-8-oxoguanine-triphosphatase
gene-PA14_23110,148.79988737536632,172.06672770892013,-0.20959471584724662,1.3887194205910482,cds-ABJ12404.1,yciL,putative pseudouridine synthase
gene-PA14_23120,32.64774304336334,29.086322607487972,0.16664234429878302,0.7485352216348362,cds-ABJ12403.1,PA14_23120,hypothetical protein
gene-PA14_23130,48.67399603978117,56.67061477785533,-0.2194496243894926,0.9049278494547226,cds-ABJ12402.1,PA14_23130,putative sensory box/GGDEF domain protein
gene-PA14_23160,4.600713625152436,5.220616586785154,-0.18236248836740565,0.3180888948679052,cds-ABJ12401.1,gltS,sodium/glutamate symporter
gene-PA14_23170,9.345011888093111,9.167333657095018,0.027694311073014045,0.06531363212117187,cds-ABJ12400.1,hutG,putative arginase family protein
gene-PA14_23190,11.400803677579693,11.001165394400246,0.0514791584124274,0.12398969349135072,cds-ABJ12399.1,PA14_23190,putative transcriptional regulator
gene-PA14_23200,163.60166280454484,143.5032402925526,0.18910409625695004,0.6656563154924944,cds-ABJ12398.1,yciK,putative oxidoreductase%2C short-chain dehydrogenase/reductase family
gene-PA14_23210,247.201917259129,225.53403349936696,0.13234477643105158,1.5769661463854368,cds-ABJ12397.1,PA14_23210,putative phosphoglycolate phosphatase
gene-PA14_23220,243.922771346573,238.7884633446969,0.030691309679452345,0.09492717032047669,cds-ABJ12396.1,ubiG,3-demethylubiquinone-9 3-methyltransferase
gene-PA14_23240,128.5914114339412,138.26987756898794,-0.10469260587641306,0.36665898352582244,cds-ABJ12395.1,PA14_23240,putative hydrolase
gene-PA14_23250,129.29003364086137,98.52170801901508,0.39209751866155074,1.2366603953896345,cds-ABJ12394.1,PA14_23250,putative initiation factor 2 subunit
gene-PA14_23260,1471.3831447296361,1231.4353624438645,0.25683206627901434,1.4020374553516295,cds-ABJ12393.1,gyrA,DNA gyrase subunit A
gene-PA14_23270,417.39832840593954,350.61749963322336,0.25152681762236473,1.2406882590556072,cds-ABJ12392.1,serC,3-phosphoserine aminotransferase
gene-PA14_23280,399.43815614075726,355.77408956329805,0.16701070604266402,0.8841411306428877,cds-ABJ12391.1,pheA,prephenate dehydratase
gene-PA14_23290,175.50439261884893,164.83689069074236,0.09046798313755763,0.2481024757440399,cds-ABJ12390.1,hisC2,histidinol-phosphate aminotransferase
gene-PA14_23310,619.6366275845486,597.3084119979671,0.052946386570354595,0.21471515954963669,cds-ABJ12389.1,PA14_23310,EPSP synthase/prephenate dehydrogenase
gene-PA14_23320,267.6619633064127,245.36336370233312,0.12549228551502203,0.7235369771762961,cds-ABJ12388.1,cmk,cytidylate kinase
gene-PA14_23330,4721.999523180938,3758.573469303194,0.3292126911048615,0.937010437773945,cds-ABJ12387.1,rpsA,30S ribosomal protein S1
gene-PA14_23340,420.7278883241783,323.1485005671365,0.38069015246257565,0.926841560405718,cds-ABJ12386.1,himD,integration host factor beta subunit
gene-PA14_23350,281.265481748709,232.3383903556908,0.27570495017788926,0.5811118637570357,cds-ABJ12385.1,orfA,hypothetical protein
gene-PA14_23360,311.4343132062818,229.73797882871312,0.4389385300241044,0.5662568111937246,cds-ABJ12384.1,wzz,O-antigen chain length regulator
gene-PA14_23370,831.4678304338898,562.1541811838914,0.5646945746829843,0.831883337604662,cds-ABJ12383.1,orfK,putative UDP-N-acetylglucosamine 2-epimerase
gene-PA14_23380,1115.985238746518,732.9806736919592,0.6064708786766205,0.9746081237246634,cds-ABJ12382.1,orfH,UDP-N-acetyl-D-mannosaminuronate dehydrogenase
gene-PA14_23390,215.39622463071115,151.13606293151545,0.5111450120069724,0.5212531383698019,cds-ABJ12381.1,orfE,putative polysaccharide biosynthesis protein
gene-PA14_23400,227.01711279040637,182.5428258834742,0.31456608039556866,0.3316341797338469,cds-ABJ12380.1,PA14_23400,hypothetical protein
gene-PA14_23410,305.26270187550045,222.01576088601692,0.45938922650453134,0.5646077727927563,cds-ABJ12379.1,orfJ,putative glycosyl transferase
gene-PA14_23420,3062.076066205775,1957.6853958178253,0.6453611819557944,1.0259820156770736,cds-ABJ12378.1,PA14_23420,putative zinc-binding dehydrogenase
gene-PA14_23430,1195.1870497974521,706.9626525842799,0.7575305124304987,1.1128276618715032,cds-ABJ12377.1,PA14_23430,putative heparinase
gene-PA14_23440,1186.375044620762,788.9482179281571,0.5885576369729885,0.7933359736478679,cds-ABJ12376.1,orfL,putative group 1 glycosyl transferase
gene-PA14_23450,964.2373360178739,649.9974274377922,0.5689542836340891,0.7795674118478837,cds-ABJ12375.1,orfM,putative NAD dependent epimerase/dehydratase
gene-PA14_23460,753.4593573895526,457.26922114893205,0.7204858765260659,0.8587585186839101,cds-ABJ12374.1,orfN,putative group 4 glycosyl transferase
gene-PA14_23470,1329.9796001894713,1091.3068353302854,0.28534732534975477,0.9801183568440337,cds-ABJ12373.1,wbpM,nucleotide sugar epimerase/dehydratase WbpM
gene-PA14_23480,15.133069452423948,14.347182157044818,0.0769372177662933,0.11187909210619866,cds-ABJ12372.1,PA14_23480,putative competence protein
gene-PA14_23490,0.9311616733345862,1.1203281185473388,-0.2668173078562278,0.3154846125571702,,,
gene-PA14_23500,277.0058918530736,267.8805687598562,0.04832672583109671,0.13332338845762415,cds-ABJ12371.1,tyrB,putative amino acid aminotransferase
gene-PA14_23510,180.50698891553745,153.85752227069028,0.23045971411184124,1.8448316355277108,cds-ABJ12370.1,uvrB,excinuclease ABC subunit B
gene-PA14_23520,9.168900221490988,6.980625642383885,0.3933922711249985,0.5820542294302509,cds-ABJ12369.1,PA14_23520,putative MFS transporter
gene-PA14_23530,5.711428301420276,5.695175913385126,0.004111170721925145,0.009652653657579004,cds-ABJ12368.1,mdr,putative secretion protein
gene-PA14_23540,28.797676501110573,36.49043081545209,-0.3415657516675301,2.3159893582926494,cds-ABJ12367.1,act,putative transcriptional activator
gene-PA14_23560,264.8852042851675,239.62905595666575,0.14456440913778304,0.6383336301048385,cds-ABJ12366.1,gltx,glutamyl-tRNA synthetase
gene-PA14_23570,7.725327594428998,6.197120843299778,0.3179979344648538,0.5145597482068617,,,
gene-PA14_23580,0.7331686792750158,0.5997691204872345,0.28973718097315065,0.8423366162998762,,,
gene-PA14_23590,12.177466557680468,8.811432450852143,0.4667654674562585,1.284224884271139,cds-ABJ12365.1,PA14_23590,putative transcriptional regulator
gene-PA14_23610,17.1083013383074,14.610433506231665,0.2276975145716956,1.9242343075770392,cds-ABJ12364.1,PA14_23610,putative hydrolase
gene-PA14_23620,80.98342860456269,59.79088058974142,0.4377012545186994,1.8337952219045128,cds-ABJ12363.1,kdgA,putative 2-keto-3-deoxygluconate 6-phosphate aldolase
gene-PA14_23630,44.99972389764823,40.48628284406574,0.15248295232065015,0.7764532975245673,cds-ABJ12362.1,PA14_23630,putative thioesterase
gene-PA14_23640,82.88947014297412,62.12118609543298,0.4161034552985713,1.6719510290866648,cds-ABJ12361.1,PA14_23640,putative tRNA-dihydrouridine synthase
gene-PA14_23650,48.457050426889474,49.11923752889853,-0.01958157461939028,0.09988148255211172,cds-ABJ12360.1,ygfF,putative short-chain dehydrogenase
gene-PA14_23670,98.13284193671164,97.50484681108061,0.009262106454891695,0.03940206268983848,cds-ABJ12359.1,PA14_23670,putative bleomycin resistance protein
gene-PA14_23680,41.37724318588199,54.61673320608648,-0.4005054836909472,0.9379426226666459,cds-ABJ12358.1,ibpA,putative small heat shock protein
gene-PA14_23690,3.333360819234985,3.6187436110856743,-0.11851134893392386,0.15256362963585346,cds-ABJ12357.1,PA14_23690,putative secreted protein
gene-PA14_23700,26.794943874814617,22.858234437700855,0.22924680413774465,0.7214918620789171,cds-ABJ12356.1,PA14_23700,transcriptional regulator%2C LysR family
gene-PA14_23720,103.76689997795427,119.89119423281953,-0.20837937660952363,0.4027211260577961,cds-ABJ12355.1,PA14_23720,putative translation initiation inhibitor
gene-PA14_23730,28.63710622684732,29.71872953888328,-0.05348672367851662,0.17800208287885783,cds-ABJ12354.1,PA14_23730,putative transcriptional regulator lysR family
gene-PA14_23750,89.16007954512651,74.23408167885559,0.26431620228331754,2.1418133016036585,cds-ABJ12353.1,leuC,3-isopropylmalate dehydratase large subunit
gene-PA14_23760,45.730550853271126,42.61776009371702,0.1017035237047491,0.6442717867238411,cds-ABJ12352.1,leuD,3-isopropylmalate dehydratase%2C small subunit
gene-PA14_23770,25.69526538314733,21.360357228277625,0.2665667588374314,1.5495475244729178,cds-ABJ12351.1,yafE,putative biotin synthesis protein
gene-PA14_23790,149.45503244101204,104.95128111911315,0.5099916919353288,2.788691169216856,cds-ABJ12350.1,leuB,3-isopropylmalate dehydrogenase
gene-PA14_23800,621.9119603292716,489.24763568327444,0.34614548268179657,1.3766828391814436,cds-ABJ12349.1,asd,aspartate semialdehyde dehydrogenase
gene-PA14_23810,65.97030581215948,57.75409465819456,0.1918935529535237,0.697365499060873,cds-ABJ12348.1,PA14_23810,putative aspartate-semialdehyde dehydrogenase
gene-PA14_23830,849.9182712531225,1093.8422442400113,-0.36400866215912203,1.505906361740989,cds-ABJ12347.1,fimV,pilus assembly protein
gene-PA14_23840,77.66072288221554,77.24020637499986,0.007833117074450353,0.014511576051585,cds-ABJ12346.1,truA,tRNA-pseudouridine synthase I
gene-PA14_23850,167.61548505999681,146.84823658397397,0.1908294944457426,1.158841384192529,cds-ABJ12345.1,trpF,phosphoribosyl anthranilate isomerase
gene-PA14_23860,237.67873212596726,231.98116646092936,0.03500513015284665,0.21515766136646583,cds-ABJ12344.1,accD,acetyl-CoA carboxylase beta subunit
gene-PA14_23880,211.20559042573362,226.7431254309705,-0.1024107878541973,0.3621576629535723,cds-ABJ12343.1,folC,folylpolyglutamate synthetase
gene-PA14_23890,172.1287271273062,151.93222686089368,0.18005997447312513,0.6380719684781953,cds-ABJ12342.1,PA14_23890,putative DedD protein
gene-PA14_23900,32.02045771747595,32.73459785220952,-0.03182232309370536,0.09291628863477704,cds-ABJ12341.1,cvpA,putative colicin V production protein
gene-PA14_23920,276.9598501049723,289.6406202358018,-0.06458709593115142,0.6498636665350406,cds-ABJ12340.1,purF,amidophosphoribosyltransferase
gene-PA14_23930,248.48918423305017,273.42773735454625,-0.1379765426739963,1.4464855369553598,cds-ABJ12339.1,metZ,o-succinylhomoserine sulfhydrylase
gene-PA14_23950,84.29413967199204,102.20888331961653,-0.27801634603942776,1.439565499642688,cds-ABJ12338.1,PA14_23950,putative short-chain dehydrogenase
gene-PA14_23970,567.0684757390212,569.5201321867484,-0.006223884437524961,0.055493627125736605,cds-ABJ12337.1,xcpQ,general secretion pathway protein D
gene-PA14_23980,250.24996969547215,245.88773252289207,0.025370134321529098,0.04316554064269351,cds-ABJ12336.1,xcpP,secretion protein XcpP
gene-PA14_23990,370.090275757426,354.2145046116261,0.06325393882544096,0.3551414243314504,cds-ABJ12335.1,xcpR,general secretion pathway protein E
gene-PA14_24010,200.6562886622647,174.20141750099938,0.2039700063546582,1.582352715500727,cds-ABJ12334.1,xcpS,general secretion pathway protein F
gene-PA14_24020,426.3500178345287,392.9032634751159,0.11786416554266832,0.4958274184141089,cds-ABJ12333.1,xcpT,general secretion pathway protein G
gene-PA14_24040,163.28139125351368,154.2306227410253,0.08227113614142101,0.29279484851303805,cds-ABJ12332.1,xcpU,general secretion pathway outer membrane protein H precursor
gene-PA14_24050,68.41502736043242,58.0526798185687,0.2369505755227451,1.5609689344852422,cds-ABJ12331.1,xcpV,general secretion pathway protein I
gene-PA14_24060,165.71848202886787,129.12907755508533,0.35992060007752713,2.9257757795372563,cds-ABJ12330.1,xcpW,general secretion pathway protein J
gene-PA14_24070,103.8214183323284,86.22743163275679,0.26788528360735486,1.0234827395827133,cds-ABJ12329.1,xcpX,general secretion pathway protein K
gene-PA14_24080,325.8519302106524,303.70999465212657,0.10152215409239175,0.7424147706933201,cds-ABJ12328.1,xcpY,general secretion pathway protein L
gene-PA14_24100,90.61273485620472,82.5458634097917,0.13451790085007415,0.5383608799698419,cds-ABJ12327.1,xcpZ,general secretion pathway protein M
gene-PA14_24110,38.75927890003225,33.81284852849491,0.19697016150128768,0.2507215165533252,,,
gene-PA14_24120,52.77185907624179,56.405164808490525,-0.09605845940601025,0.48129418958983017,,,
gene-PA14_24130,21.171060850181195,24.52069054532421,-0.21190603045727305,0.5147155618105733,,,
gene-PA14_24140,30.796834617300565,29.66119308624742,0.05420544176713075,0.3063611454457413,cds-ABJ12326.1,PA14_24140,putative transcriptional regulator%2C AraC family
gene-PA14_24150,32.767946147255834,33.114651737970455,-0.01518443548334786,0.028183879330863762,cds-ABJ12325.1,PA14_24150,conserved hypothetical protein
gene-PA14_24170,42.09687422164594,48.777502031121664,-0.21250275540448482,2.16895108884937,cds-ABJ12324.1,fadH1,2%2C4-dienoyl-CoA reductase FadH1
gene-PA14_24180,62.52842377467679,64.6221955573989,-0.04751761611645694,0.1615302152523981,cds-ABJ12323.1,PA14_24180,conserved hypothetical protein
gene-PA14_24190,20.74327315957827,23.244793788608778,-0.16426405445498304,0.9183530986660363,cds-ABJ12322.1,PA14_24190,putative 1-aminocyclopropane-1-carboxylate deaminase
gene-PA14_24210,39.78223442801776,54.201553328546616,-0.44620987185810257,2.5929639453873885,cds-ABJ12321.1,PA14_24210,hypothetical protein
gene-PA14_24220,73.42625855127113,73.31564490990705,0.0021749994335674284,0.0076115009852658466,cds-ABJ12320.1,PA14_24220,conserved hypothetical protein
gene-PA14_24230,45.03221101338278,47.831285110143966,-0.08699723686441255,0.21121699429109556,cds-ABJ12319.1,PA14_24230,hypothetical protein
gene-PA14_24240,63.70953478386761,60.70888321817449,0.06960166679206946,0.40910857828151265,cds-ABJ12318.1,PA14_24240,hypothetical protein
gene-PA14_24245,41.278733514311945,44.39214773948934,-0.10490579773193207,0.4100723731419228,cds-ABJ15700.1,PA14_24245,hypothetical protein
gene-PA14_24260,119.63124421125588,119.5303848925824,0.0012168276827925558,0.0057219414417992095,cds-ABJ12317.1,PA14_24260,hypothetical protein
gene-PA14_24270,850.1848298184095,844.9468370806011,0.00891594479808699,0.0495512143276662,cds-ABJ12316.1,pepN,aminopeptidase N
gene-PA14_24290,104.20822819569783,92.78570583189587,0.16749472111597763,0.378184143477146,cds-ABJ12315.1,gbt,glycine betaine transmethylase
gene-PA14_24300,90.72446738072301,78.72330087334318,0.2047009637667769,0.6464831635188417,cds-ABJ12314.1,PA14_24300,conserved hypothetical protein
gene-PA14_24310,133.5764716510032,94.86766367185125,0.49367758137565565,1.9283040376850002,cds-ABJ12313.1,PA14_24310,putative BNR/Asp-box repeat protein
gene-PA14_24330,114.45231078549334,91.82560892012977,0.3177781229473339,0.9409266268225248,cds-ABJ12312.1,PA14_24330,putative export protein
gene-PA14_24340,35.75088608218319,30.58238740059163,0.2252779535850432,1.2025567420618135,cds-ABJ12311.1,PA14_24340,putative sensor histidine kinase
gene-PA14_24350,23.26134829352638,17.85191645160015,0.38185573083595054,1.0129204091660429,cds-ABJ12310.1,PA14_24350,putative two-component system regulatory protein
gene-PA14_24360,30.707780149195504,30.51060138498711,0.009293607129451575,0.011885476436734667,cds-ABJ12309.1,PA14_24360,hypothetical protein
gene-PA14_24370,40.92857996442268,53.85130226102178,-0.39587260643747735,1.364952183956893,cds-ABJ12308.1,PA14_24370,hypothetical protein
gene-PA14_24380,28.909457161368362,30.9377761992462,-0.09782797515676103,0.48429361970978646,cds-ABJ12307.1,PA14_24380,conserved hypothetical protein
gene-PA14_24390,26.369749964184944,29.734247394944347,-0.17324165798947183,0.986625415540737,cds-ABJ12306.1,PA14_24390,putative TPR domain protein
gene-PA14_24400,12.196640744710065,14.196633900122597,-0.21906502286318946,0.6687237145933398,cds-ABJ12305.1,PA14_24400,putative von Willebrand factor type A domain
gene-PA14_24410,9.498615414751335,10.565092122896225,-0.15351618498999461,0.33430637177532807,cds-ABJ12304.1,PA14_24410,conserved hypothetical protein
gene-PA14_24420,24.735308296806917,29.18809814488195,-0.23880831400016914,0.7199479676765571,cds-ABJ12303.1,PA14_24420,conserved hypothetical protein
gene-PA14_24430,81.26151361554166,86.84230716308294,-0.09582581588993803,0.42485526953082803,cds-ABJ12302.1,moxR,putative MoxR-like ATPase
